X,Y,OBJECTID,CAM_NUM,NOTES,LOCATION,PROJ,XCOORD,YCOORD,created_user,created_date,last_edited_user,last_edited_date
-8530385.75204173,4764221.7502957,700,1137, ,Edmondson Ave & Myrtle Ave,Area 4 - Heritage Crossing,-76.6297612,39.29643606,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525444.63737471,4765242.74644114,701,1801, ,N Patterson Park Ave & E Chase St,Area 2 - Collington Square,-76.5853744,39.30353354,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525144.48281273,4765261.94057879,702,1802, ,E Chase St & N Milton Ave,Area 2 - Collington Square,-76.58267806,39.30366696,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8524988.33339666,4765269.28911715,703,1803, ,E Chase St & N Luzerne Ave,Area 2 - Collington Square,-76.58127535,39.30371804,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8524831.54286213,4765286.06017668,704,1804, ,E Chase St & N Lakewood Ave,Area 2 - Collington Square,-76.57986687,39.30383462,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525460.82353686,4765567.47677042,705,1805, ,N Patterson Park Ave & E Preston St,Area 2 - Collington Square,-76.5855198,39.30579076,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525157.77713921,4765578.81494767,706,1806, ,E Preston St & N Milton Ave,Area 2 - Collington Square,-76.58279749,39.30586957,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525153.15277479,4765734.61602781,707,1807, ,N Milton Ave & E Hoffman St,Area 2 - Collington Square,-76.58275594,39.30695253,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525478.66675369,4766018.04142,708,1808, ,N Patterson Park Ave & E Federal St,Area 2 - Collington Square,-76.58568009,39.30892255,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525163.31851044,4766016.36167915,709,1809, ,N Milton Ave & E Federal St,Area 2 - Collington Square,-76.58284726,39.30891087,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527091.07721121,4754636.62039752,710,3003, ,Elarton Ct and 9th St,Brooklyn Homes,-76.60016462,39.22976967,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527075.20989003,4754676.88053765,711,3002, ,Gretna and 9th St,Brooklyn Homes,-76.60002208,39.23004982,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526902.55669218,4754606.41421682,712,3001, ,Gretna Ct and 10th St,Brooklyn Homes,-76.59847111,39.22955948,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527027.74702984,4754388.17812479,713,3006, ,Elarton Ct and Herndon Ct,Brooklyn Homes,-76.59959571,39.22804086,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526969.05498395,4754493.08800295,714,3005, ,Back of community Center,Brooklyn Homes,-76.59906847,39.22877089,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527252.1201585,4754723.34752721,715,3004, ,8th St and Elarton Ct,Brooklyn Homes,-76.60161129,39.23037316,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527042.65788722,4754145.3034248,716,3007, ,10th St and 6th Street,Brooklyn Homes,-76.59972966,39.22635076,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527070.2538285,4766252.6960222,717,1213, ,Harford Ave and E Lafayette Ave,Area 1 - North Ave East,-76.59997756,39.31055353,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526717.59009968,4766112.63656132,718,1215, ,N Bond St and E Lanvale St,Area 1 - North Ave East,-76.59680953,39.30958004,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526291.91820156,4766137.94224201,719,1216, ,Rutland and E Lanvale St,Area 1 - North Ave East,-76.59298565,39.30975593,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525993.39800962,4766136.5766042,720,1221, ,N Washington St and E Lanvale St,Area 1 - North Ave East,-76.590304,39.30974644,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526129.42014959,4766278.84182861,721,1220, ,N Wolfe St and E Lafayette Ave,Area 1 - North Ave East,-76.59152591,39.31073525,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526138.53495083,4765994.34846593,722,1219, ,N Wolfe St and E Federal St,Area 1 - North Ave East,-76.59160779,39.30875786,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526262.31263135,4765966.62369532,723,1218, ,E Federal St and Rutland Ave,Area 1 - North Ave East,-76.5927197,39.30856516,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526491.97855457,4765965.40741241,724,1217, ,E Federal St and N Broadway,Area 1 - North Ave East,-76.59478283,39.3085567,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527144.07313602,4765922.97400183,725,1214, ,Harford Ave and E Federal St,Area 1 - North Ave East,-76.60064069,39.30826176,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527346.52711131,4766209.37240954,726,1212, ,Aisquith St and E Lafayette Ave,Area 1 - North Ave East,-76.60245937,39.3102524,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532046.90419458,4764865.7002751,727,0, ,WD-12,North Ave West,-76.64468359,39.30091258,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532046.25708878,4764840.23587968,728,0, ,WD-08,North Ave West,-76.64467777,39.30073556,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532044.34612884,4764834.4792924,729,0, ,WD-09,North Ave West,-76.64466061,39.30069554,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532078.98259215,4764840.45105538,730,0, ,WD-04,North Ave West,-76.64497175,39.30073706,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532080.66143221,4764860.39308945,731,0, ,WD-06,North Ave West,-76.64498683,39.30087568,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532044.31656775,4764816.07237716,732,0, ,WD-10,North Ave West,-76.64466034,39.30056759,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532046.46996738,4764799.30540767,733,0, ,WD-11,North Ave West,-76.64467969,39.30045103,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532096.53420047,4764802.26417852,734,0, ,WD-03,North Ave West,-76.64512942,39.3004716,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532096.5253005,4764812.69605344,735,0, ,WD-02,North Ave West,-76.64512934,39.30054412,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532087.97359961,4764820.59516483,736,0, ,WD-01,North Ave West,-76.64505252,39.30059903,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532089.52249365,4764841.00365102,737,0, ,WD-07,North Ave West,-76.64506643,39.3007409,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532092.99698011,4764853.30057688,738,0, ,WD-05,North Ave West,-76.64509764,39.30082638,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531653.08636912,4766650.41263877,739,756, ,Druid Hill Ave and Retreat St,Mondawmin,-76.64114586,39.31331779,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531950.67598254,4766365.43433825,740,755, ,Pennsylvania Ave and Retreat St,Mondawmin,-76.64381915,39.31133711,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532264.04221398,4766460.98103966,741,754, ,N Fulton Ave and Clifton Ave,Mondawmin,-76.64663417,39.31200119,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532247.07971707,4766634.70374174,742,753, ,N Fulton Ave & Pennsylvania Ave,Mondawmin,-76.64648179,39.31320861,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532710.50352338,4767134.96454122,743,752, ,Reisterstown Rd and Gwynn Falls Pkwy,Mondawmin,-76.6506448,39.31668544,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532906.46006401,4767378.74499611,744,751, ,Reisterstown Rd and Liberty Heights Ave,Mondawmin,-76.65240511,39.31837967,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532061.05037272,4764837.14700801,745,742, ,WD Roof 2,North Ave West,-76.64481066,39.30071409,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8525410.34844708,4764473.41777925,746,629, ,Patterson Park Playground,Monument,-76.58506637,39.2981856,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527946.46724883,4767734.39881686,747,539, ,Matthews St and E 27th St,Greenmount,-76.60784872,39.32085131,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526766.865479,4773228.44187533,748,3106, ,Firehouse 2,Alameda,-76.59725218,39.3590215,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526448.1421426,4773313.88882203,749,3104, ,The Alameda and Walters Ave,Alameda,-76.59438904,39.35961498,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526730.13520925,4773289.73709038,750,3105, ,Firehouse 1,Alameda,-76.59692223,39.35944724,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530433.52720591,4763448.61872505,751,2813, ,W Lexington St and N Freemont Ave,Area 3B - Poppleton,-76.63019037,39.29106113,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530505.97077279,4763675.28824076,752,2812, ,W Saratoga St and N Freemont Ave,Area 3B - Poppleton,-76.63084114,39.29263701,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530659.41253744,4763115.62154726,753,2811, ,W Baltimore St and N Poppleton St,Area 3B - Poppleton,-76.63221953,39.28874596,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530666.83316587,4763448.43884336,754,2810, ,W Lexington St and N Poppleton St,Area 3B - Poppleton,-76.63228619,39.29105988,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530825.0536295,4763130.24177687,755,2809, ,W Baltimore St and N Schroeder St,Area 3B - Poppleton,-76.63370751,39.28884761,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530863.58081355,4763638.27914453,756,2808, ,W Saratoga St and N Schroeder St,Area 3B - Poppleton,-76.63405361,39.29237972,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531171.53663346,4763110.11006515,757,2807, ,W Baltimore St and N Carrolton Ave,Area 3B - Poppleton,-76.63682002,39.28870764,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531333.98001081,4763096.82036581,758,2806, ,W Baltimore St and N Carey St,Area 3B - Poppleton,-76.63827928,39.28861524,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531312.77412514,4763255.01427675,759,2805, ,W Fayette St and N Carey St,Area 3B - Poppleton,-76.63808878,39.2897151,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531463.06911953,4763090.27502704,760,2804, ,W Baltimore St and N Calhoun St,Area 3B - Poppleton,-76.6394389,39.28856973,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531804.30157731,4763067.49568192,761,2803, ,W Baltimore St and N Gilmor St,Area 3B - Poppleton,-76.64250425,39.28841135,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531954.19641306,4762987.60642509,762,2802, ,Frederick Ave and S Mount St,Area 3B - Poppleton,-76.64385078,39.28785591,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531938.16894498,4763039.00290883,763,2801, ,W Baltimore St and S Mount St,Area 3B - Poppleton,-76.6437068,39.28821325,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527645.77002344,4766550.81819162,764,1211, ,E 20th St and Cecil Ave,Area 1 - North Ave East,-76.60514751,39.31262559,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530866.51500142,4763932.99349149,765,1134, ,N Schroeder St and W Franklin St,Area 4 - Heritage Crossing,-76.63407997,39.29442862,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8539082.59360369,4766144.1933131,766,1992, ,N Forest Park & Muth Ave,Forest Park,-76.70788628,39.30979937,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527250.94934427,4764435.05779883,767,2228, ,633 Aisquith St,Latrobe,-76.60160078,39.29791893,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532285.8603812,4763041.62947977,768,1061, ,W Baltimore St & S Monroe St,Shipley Hill (Area 3),-76.64683017,39.28823151,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532613.74436472,4762572.04263143,769,1060, ,W Pratt St & S Pulaski St,Shipley Hill (Area 3),-76.6497756,39.28496654,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532622.12590617,4762678.77786942,770,1059, ,Frederick Ave & S Pulaski St,Shipley Hill (Area 3),-76.64985089,39.28570867,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532636.93040164,4763000.04149262,771,1057, ,W Baltimore St & S Pulaski St,Shipley Hill (Area 3),-76.64998388,39.28794237,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532651.17404822,4762874.57731773,772,1058, ,Hollins St & S Pulaski St,Shipley Hill (Area 3),-76.65011184,39.28707004,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533065.48342547,4762978.69635891,773,1056, ,W Baltimore St & N Calverton Rd,Shipley Hill (Area 3),-76.65383364,39.28779396,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533277.72293812,4762348.13080391,774,1055, ,Frederick Ave & S Catherine St,Shipley Hill (Area 3),-76.65574022,39.28340966,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533155.93090036,4762468.64883295,775,1054, ,Frederick Ave & Willard St,Shipley Hill (Area 3),-76.65464614,39.28424764,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533298.44443313,4762545.70175162,776,1053, ,W Pratt St & S Catherine St,Shipley Hill (Area 3),-76.65592637,39.28478339,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533321.80906555,4762701.30533038,777,1052, ,W Lombard St & S Catherine St,Shipley Hill (Area 3),-76.65613625,39.2858653,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533324.88787109,4762981.86807956,778,1051, ,W Baltimore St & S Catherine St,Shipley Hill (Area 3),-76.65616391,39.28781601,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530988.0146303,4762670.65755313,779,1030, ,W Pratt St & S Arlington Ave,Tri-District,-76.63517141,39.28565221,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8519370.5157796,4760801.6715299,780,411, ,Dundalk Ave & Holabird Ave,Dundalk,-76.53080961,39.27265604,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528435.46136313,4763247.81356777,781,0, ,LPR - E Baltimore St & N Calvert St,LPR - Downtown,-76.61224143,39.28966504,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531836.76942675,4766192.67814957,782,0, ,LPR - W North Ave & Pennsylvania Ave,LPR - North Ave,-76.64279591,39.31013637,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532349.21084795,4764046.49598624,783,0, ,LPR - N Monroe St & Edmondson Ave,LPR,-76.64739925,39.2952177,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531806.69900173,4763069.92184186,784,0, ,LPR - W Baltimore St & N Gilmor St,LPR,-76.64252578,39.28842822,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8535513.04194733,4771774.5082485,785,0, ,LPR - Park Heights Ave & W Belvedere Ave,LPR - Park Heights,-76.67582044,39.34892224,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528177.58475071,4772713.02576926,786,0, ,LPR - York Rd and Woodbourne Ave,LPR,-76.60992489,39.3554415,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8523975.98393406,4768015.32657209,787,0, ,LPR - Belair Rd & Lake Ave,LPR - Belair,-76.57218125,39.32280358,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530114.48240601,4760827.64451929,788,0, ,LPR - Casino Valet,LPR - Casino,-76.62732434,39.27283666,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530150.99087089,4760795.35278413,789,0, ,LPR - Warner St & Bayard St,LPR - Casino,-76.6276523,39.2726121,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529997.0130466,4760954.09024706,790,0, ,LPR - Warner St & Worchester St,LPR - Casino,-76.62626909,39.27371599,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527794.9008309,4765355.20842851,791,545, ,Homewood Ave and Mura St,Greenmount,-76.60648718,39.30431528,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526865.1690121,4765489.29148187,792,1222, ,E Preston St and N Caroline St,North Ave East,-76.59813525,39.3052473,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531970.09295377,4765592.20420837,793,21, ,Gilmor Homes,Gilmor Homes,-76.64399358,39.30596264,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531970.93747836,4765616.55108609,794,21, ,Gilmor Homes,Gilmor Homes,-76.64400117,39.30613187,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532041.78716699,4765552.96922991,795,2114, ,Gilmor Homes,Gilmor Homes,-76.64463762,39.30568992,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532038.94187777,4765648.27540937,796,2113, ,Gilmor Homes,Gilmor Homes,-76.64461206,39.30635238,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532087.97934793,4765785.09835579,797,3, ,Gilmor Homes,Gilmor Homes,-76.64505257,39.30730342,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8532042.65046673,4765797.05908782,798,2110, ,1640 Mountmor Ct,Gilmor Homes,-76.64464537,39.30738656,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8531971.64749026,4765719.42913669,799,2109, ,1601 Vincent Ct,Gilmor Homes,-76.64400754,39.30684697,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527165.60383763,4754722.17401133,800,3008, ,813 Gretna Ct,Brooklyn Homes,-76.6008341,39.23036499,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527218.98131656,4754622.25987462,801,3010, ,801 Clintwood Ct,Brooklyn Homes,-76.6013136,39.22966974,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527279.78546835,4754634.30832077,802,3011, ,813 Herndon Ct,Brooklyn Homes,-76.60185981,39.22975358,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527138.35472865,4754587.51878395,803,3012, ,815 Glade Ct,Brooklyn Homes,-76.60058932,39.22942799,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8527167.39551031,4754530.10602244,804,3009, ,827 Clintwood Ct,Brooklyn Homes,-76.60085019,39.22902849,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528710.14719854,4762177.47886294,805,1551, ,S Charles & Lee,Stadium District,-76.61470898,39.28222308,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528699.71178206,4762007.99736241,806,1552, ,S Charles & W Hill,Stadium District,-76.61461523,39.28104462,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528831.26898831,4762001.76183583,807,1556, ,S Hanover & W Hill,Stadium District,-76.61579703,39.28100126,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528512.7597144,4761954.07727369,808,1572, ,Key Hwy & Light,Stadium District,-76.61293581,39.28066969,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529095.6670916,4761766.56991033,809,1557, ,S Sharp & W Henrietta,Stadium District,-76.61817216,39.27936585,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528793.00575218,4761523.97097995,810,1573, ,S Hanover & W Hamburg St,Stadium District,-76.61545331,39.2776789,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528665.39383749,4761413.56633871,811,1567, ,S Charles & Cross,Stadium District,-76.61430695,39.27691117,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529065.97986746,4761416.68430839,812,1559, ,Leadenhall & W Cross,Stadium District,-76.61790548,39.27693286,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528678.14023043,4761704.07446484,813,1565, ,S Charles & Henrietta,Stadium District,-76.61442145,39.27893129,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526789.15395285,4754509.80341707,814,3013, ,4133 Hyden Ct,Brooklyn Homes,-76.59745239,39.22888721,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530851.32220177,4759427.6574674,815,385, ,Annapolis & Kent,Waterview,-76.63394348,39.26310016,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530804.08058721,4759520.13663176,816,386, ,Annapolis & Wenburn,Waterview,-76.63351911,39.26374337,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8530981.00382727,4759117.40454667,817,384, ,Engine 58 Annapolis Rd,Waterview,-76.63510844,39.26094226,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529996.28248594,4762357.5602536,818,1716, ,S Martin Luther King Jr. Blvd & Washington Blvd,Pigtown,-76.62626253,39.28347523,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8536272.11587516,4768680.41875394,819,873, ,Liberty Heights Ave & Garrison Blvd,Park Heights,-76.68263932,39.32742532,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526476.32279291,4765007.41228094,820,3316, ,Broadway & Eager,EBDI,-76.59464219,39.30189767,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528998.61122252,4761558.55534755,821,1574, ,W Hamburg St & Leadenhall St,Stadium District,-76.61730029,39.27791939,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8528959.11823483,4761226.83998564,822,1575, ,Race St & W West St,Stadium District,-76.61694552,39.2756127,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526717.10291449,4763952.78613391,823,254, ,200 Douglass Ct,Douglass Homes,-76.59680515,39.29456622,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526795.17111933,4763897.0478613,824,253, ,1438 May Ct,Douglass Homes,-76.59750645,39.29417873,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526832.77426265,4763894.86430889,825,252, ,1420 May Ct,Douglass Homes,-76.59784425,39.29416355,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526637.19378284,4763929.83832951,826,255, ,1537 Mulliken Ct,Douglass Homes,-76.59608731,39.29440669,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526571.91430309,4763973.11495099,827,256, ,217 Beale Ct,Douglass Homes,-76.5955009,39.29470755,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526895.79971941,4763935.33421833,828,251, ,1419 Mulliken Ct,Douglass Homes,-76.59841041,39.2944449,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8526746.29649104,4763831.82924719,829,257, ,200 Douglass Ct,Douglass Homes,-76.5970674,39.29372532,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8537107.76124802,4771574.16436739,830,874, ,Reisterstown & Rogers,Park Heights,-76.69014605,39.3475305,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8536523.82940728,4770299.49062058,831,875, ,Garrison & Penhurst,Park Heights,-76.6849005,39.33867503,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8533423.48702503,4767269.09975177,832,757, ,Mondawmin Covid Site,Mondawmin,-76.65704965,39.31761766,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529690.85276111,4762580.96079913,833,1751, ,Russell & Washington,Ridgley's Delight,-76.62351881,39.28502855,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529945.11328726,4762605.0410457,834,1752, ,Penn & Portland,Ridgley's Delight,-76.62580287,39.28519598,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
-8529841.640282,4762468.32852689,835,1753, ,Warner & Washington,Ridgley's Delight,-76.62487336,39.28424542,EGISDATA,2021/09/29 17:10:29+00,EGISDATA,2021/09/29 17:10:29+00
